,fips,cluster,long,lat,deaths,clusterDeaths,state,county,clusterLat,clusterLong,distance
1177,22083.0,38,-91.71475600000001,32.441085,1,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.762353959072919
1138,22073.0,38,-92.129634,32.514346,25,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.3629458812648296
1092,22061.0,38,-92.64793,32.549258,11,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.22287147524275266
1227,22035.0,38,-91.19516,32.770972,0,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,1.3318801334073753
1158,22067.0,38,-91.886161,32.786393,5,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.7016015730262366
1118,22111.0,38,-92.40430699999999,32.794503999999996,9,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.39412358890522997
1200,22123.0,38,-91.431802,32.816551000000004,0,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,1.121959280869689
1062,22027.0,38,-93.03305999999999,32.833682,9,105,ClusterState,cluster38,32.407020552380956,-92.47634852380953,0.7014040622968613
1251,28125.0,39,-90.859408,32.924745,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.7191456648227816
1288,28053.0,39,-90.519097,33.161583,4,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.743864608812483
1162,5003.0,39,-91.87136,33.179373,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.2189389274204085
1094,5139.0,39,-92.64508000000001,33.20687,2,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.4831646508819747
1038,5027.0,39,-93.24745899999999,33.258045,2,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.8754143957634242
1214,5017.0,39,-91.31837800000001,33.32186,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.1561040689894022
1240,28151.0,39,-91.010964,33.37108,3,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.2633490146288808
1141,5011.0,39,-92.103312,33.569321,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.8943027722802546
1073,5103.0,39,-92.838871,33.574461,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.3586628292666836
1280,28133.0,39,-90.584058,33.594122999999996,3,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.4166577351779661
1171,5043.0,39,-91.781779,33.6274,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.7657654489255393
1260,28011.0,39,-90.775341,33.77228,9,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.1589032637699883
1201,5041.0,39,-91.417485,33.773838,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.7045082473298473
1105,5039.0,39,-92.527123,33.869213,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.9334926101193387
1136,5025.0,39,-92.139146,33.914989,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.6134799927266934
1175,5079.0,39,-91.746234,33.975379,7,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.4173659558969917
1050,5019.0,39,-93.12485600000001,34.094705,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.4026642428573683
1281,28027.0,39,-90.569863,34.222427,3,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.196514913368514
1146,5069.0,39,-92.041179,34.233473,19,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.32817292315887225
1116,5053.0,39,-92.41271400000001,34.309174,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.6637813398016477
1069,5059.0,39,-92.894595,34.353464,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.141063835577552
1196,5001.0,39,-91.46128399999999,34.405316,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.2931937661468152
1056,5051.0,39,-93.081852,34.505811,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.3324594034950408
1269,5107.0,39,-90.707796,34.529768,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.055351929846073
1100,5125.0,39,-92.546163,34.593233000000005,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.8169600175668893
1126,5119.0,39,-92.31165899999999,34.773719,23,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.6752439112971732
1222,5095.0,39,-91.218021,34.777729,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.6601245857917603
1262,5077.0,39,-90.774516,34.785214,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.0554060738163218
1189,5117.0,39,-91.536241,34.859177,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.5149156385625289
1152,5085.0,39,-91.970577,34.905178,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.5563115534813186
1077,5105.0,39,-92.779271,34.999054,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.1909926731032041
1263,5123.0,39,-90.770297,35.015313,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.164371265911554
1117,5045.0,39,-92.40535899999999,35.104918,2,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.9650391594240553
1086,5029.0,39,-92.70416,35.214487,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.2561050325873881
1218,5147.0,39,-91.25207900000001,35.233191,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.9790852338050947
1172,5145.0,39,-91.767388,35.243736,1,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,0.8511692630000237
1261,5037.0,39,-90.775307,35.252833,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.303120647783805
1055,5115.0,39,-93.097238,35.309776,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.6262913487678117
1148,5023.0,39,-92.037481,35.510232,4,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.1529062389263385
1113,5141.0,39,-92.421475,35.567839,2,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.3513971837845686
1285,5111.0,39,-90.557998,35.60191,2,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.700933585188477
1219,5067.0,39,-91.24623299999999,35.621102,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.3293169138214833
1184,5063.0,39,-91.607539,35.749801,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.365034281394119
1273,5031.0,39,-90.669325,35.835235,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.8049823998758387
1137,5137.0,39,-92.137,35.856705,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.513252790153328
1090,5129.0,39,-92.659155,35.922829,0,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.777730259476674
1237,5075.0,39,-91.065733,36.070223999999996,4,97,ClusterState,cluster39,34.392668835051545,-91.75420486597939,1.813335281102305
1174,29161.0,40,-91.748715,37.942882,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.7336327415657233
1258,29221.0,40,-90.785675,37.953146999999994,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.6345841019606273
1213,29055.0,40,-91.322802,38.059819,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.5100989610857776
1160,29125.0,40,-91.878062,38.171917,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.5815017669244178
1107,29131.0,40,-92.507085,38.247837,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.9124408312403978
1241,29071.0,40,-90.999826,38.432966,13,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.1275462760158819
1192,29073.0,40,-91.491625,38.45363,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.1652553972128041
1159,29151.0,40,-91.883136,38.453819,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.3448545317748757
1130,29051.0,40,-92.218634,38.552393,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.493933256532364
1097,29135.0,40,-92.616373,38.628938,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.767317225792487
1274,29183.0,40,-90.659755,38.776604,47,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.8997974217171849
1232,29219.0,40,-91.10358000000001,38.788663,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.7663809036547232
1151,29027.0,40,-91.993447,38.802239,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.1598155652120088
1079,29053.0,40,-92.772604,38.909615,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.7824370542235937
1194,29139.0,40,-91.468473,38.950802,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.7019753930480669
1125,29019.0,40,-92.321523,38.959866,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.3488084305770354
1247,29113.0,40,-90.928671,39.003625,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.5807815302594113
1276,17013.0,40,-90.63801,39.12353,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.640311702347719
1085,29089.0,40,-92.705762,39.139325,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.6479368122521922
1167,29007.0,40,-91.82107099999999,39.205358000000004,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.7913875162461882
1228,29163.0,40,-91.156139,39.363535,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.19669465888717183
1111,29175.0,40,-92.45193499999999,39.412906,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.3483305804050603
1064,29041.0,40,-92.934967,39.486626,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.8251350848044992
1193,29173.0,40,-91.468633,39.57958,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.3583631368784928
1252,17149.0,40,-90.859127,39.621311,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.2605635387570583
1197,29127.0,40,-91.45566099999999,39.740805,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.3914511782517293
1143,29205.0,40,-92.077052,39.761774,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.9878208931497171
1060,29115.0,40,-93.065191,39.796774,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.9689770949586376
1106,29121.0,40,-92.51033000000001,39.798522,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.4202488677053202
1210,17001.0,40,-91.328948,39.943826,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.44568177505802614
1265,17009.0,40,-90.746466,39.964815,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.5485529947237063
1182,29111.0,40,-91.64908199999999,40.085505,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.7555385666799432
1282,17169.0,40,-90.568639,40.13118,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.7913620466036931
1098,29001.0,40,-92.58244599999999,40.19566,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.6047604768740795
1179,29045.0,40,-91.70473199999999,40.413068,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.0433848719716143
1224,17067.0,40,-91.203133,40.425725,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,0.8755670535197417
1135,29199.0,40,-92.146652,40.448001,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.3673985509700453
1272,17109.0,40,-90.669344,40.469471999999996,2,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.0155819121099343
1204,19111.0,40,-91.396226,40.55857,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.0432776064633944
1154,19177.0,40,-91.939134,40.745557,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.4501819852313529
1115,19051.0,40,-92.415821,40.765097,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.7794887341578363
1245,17071.0,40,-90.9448,40.828841,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.2846452829896198
1229,19057.0,40,-91.141489,40.833525,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.2788789115493253
1277,17187.0,40,-90.636371,40.890638,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.4174945488174198
1188,19087.0,40,-91.537058,40.981343,1,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.4885777034943444
1153,19101.0,40,-91.964603,41.013171,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.6895819572312318
1114,19179.0,40,-92.418385,41.016218,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.960636914376353
1271,17131.0,40,-90.687167,41.214043,0,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.712346742105863
1217,19115.0,40,-91.259929,41.22579,3,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.677397490423957
1181,19183.0,40,-91.695465,41.361978,7,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.8991080770959232
1235,19139.0,40,-91.078997,41.464065000000005,22,114,ClusterState,cluster40,39.555006877192994,-91.11111335087718,1.909328252618992
1290,17161.0,41,-90.504005,41.489142,16,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,1.0832570979796345
1283,19163.0,41,-90.567812,41.563153,8,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,1.000717185267503
1058,19099.0,41,-93.070038,41.678374,8,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,1.5448082519159825
1185,19103.0,41,-91.55830999999999,41.679755,7,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,0.15139435145780705
1147,19095.0,41,-92.039923,41.702615,0,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,0.522830067768353
1096,19157.0,41,-92.62066300000001,41.709953000000006,5,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,1.0945649006233724
1230,19031.0,41,-91.137388,41.757883,1,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,0.40153618679360564
1183,19113.0,41,-91.647251,42.009607,58,103,ClusterState,cluster41,41.82894783495145,-91.53258554368932,0.21397640240684396
1083,19075.0,42,-92.748284,42.380262,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.739627557735884
1043,19083.0,42,-93.215799,42.436775,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.8385053921740644
1205,19055.0,42,-91.383342,42.482434000000005,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.898288269181981
1156,19019.0,42,-91.901041,42.486957000000004,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.674315078910719
1121,19013.0,42,-92.370013,42.490851,23,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.59432794913688
1080,19023.0,42,-92.75869200000001,42.707538,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.4230218380775341
1120,19017.0,42,-92.37696700000001,42.743058000000005,5,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.342034965390032
1042,19069.0,42,-93.240318,42.755202000000004,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.572403715561452
1163,19065.0,42,-91.855375,42.820384999999995,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.377197202590003
1212,19043.0,42,-91.322919,42.860096999999996,2,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.6316844440066116
1124,19037.0,42,-92.344319,43.038059000000004,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.0483529734421275
1081,19067.0,42,-92.75233,43.074625,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.0695918673002216
1040,19033.0,42,-93.246222,43.135116,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.2713806609545875
1239,55023.0,42,-91.011263,43.159807,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.6694869555612308
1202,19005.0,42,-91.417115,43.25705,4,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.2858351932744203
1169,19191.0,42,-91.814375,43.281284,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.9949460269703804
1076,19131.0,42,-92.803247,43.336257,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.8498334921703445
1128,19089.0,42,-92.231027,43.361616,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.7429707026691016
1037,19195.0,42,-93.252258,43.36654,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.1138269124022315
1255,55123.0,42,-90.83675500000001,43.605782,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.6359906004455116
1068,27099.0,42,-92.898185,43.665099,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.6506799479285935
1142,27045.0,42,-92.082719,43.692687,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.5051043530106578
1199,27055.0,42,-91.440063,43.718927,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.0282815122119806
1223,55063.0,42,-91.208437,43.858367,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.2139057509932656
1275,55081.0,42,-90.640636,43.942291,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.7661516304380533
1178,27169.0,42,-91.714435,44.023706,15,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.6893071611857308
1109,27109.0,42,-92.473176,44.023967,9,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.09442560781569348
1075,27039.0,42,-92.808798,44.02998,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.4114541997758442
1044,27147.0,42,-93.21441300000001,44.064305,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.8136505936376863
1206,55121.0,42,-91.360514,44.292059,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.0609345985278522
1129,27157.0,42,-92.221086,44.297858000000005,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.27881518602719574
1248,55053.0,42,-90.901558,44.320474,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.5178602167312427
1036,27131.0,42,-93.260361,44.370591999999995,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.9055912297036064
1176,55011.0,42,-91.743927,44.379071,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.7199475178543525
1088,27049.0,42,-92.667524,44.449071999999994,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.451287908794932
1049,27037.0,42,-93.151767,44.765954,15,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.0136481961606187
1101,55093.0,42,-92.544547,44.771766,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.7017230839770159
1286,55019.0,42,-90.547599,44.784643,4,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.9811235996868561
1198,55035.0,42,-91.454948,44.790413,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.1801853886895228
1157,55033.0,42,-91.895108,44.914467,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.9716833256399072
1211,55017.0,42,-91.32738,44.986588,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.4020664596034154
1066,27163.0,42,-92.920897,44.988623,15,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.042605228626502
1051,27123.0,42,-93.106321,44.993146,45,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.1499555960644012
1099,55109.0,42,-92.57959699999999,45.018035999999995,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,0.9500915225508709
1108,55095.0,42,-92.478528,45.406302000000004,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.3236956570833511
1168,55005.0,42,-91.815595,45.436158,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.4726454999570642
1231,55107.0,42,-91.12719399999999,45.448067,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.8657237517050593
1065,27025.0,42,-92.924051,45.453007,1,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.4646970723700339
1035,27059.0,42,-93.26146800000001,45.544297,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.6941877461414245
1165,55129.0,42,-91.834412,45.847241,0,189,ClusterState,cluster42,44.08487735449735,-92.40102252380952,1.8512085524546036
1346,22075.0,43,-89.90075999999999,29.721759999999996,17,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,0.3025668013097556
1344,22087.0,43,-89.934425,29.928239,20,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,0.1108423591808648
1301,22089.0,43,-90.376773,29.939396999999996,43,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,0.5061382357729547
1395,28045.0,43,-89.405662,30.379392,10,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,0.591170748264366
1426,28047.0,43,-89.063834,30.432955,6,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,0.9110515858683029
1469,28059.0,43,-88.660684,30.444370000000003,11,107,ClusterState,cluster43,30.02344384112149,-89.87766174766355,1.2877164554110747
1294,22105.0,44,-90.455513,30.571610999999997,28,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.4638042991884776
1371,28109.0,44,-89.63173,30.641968,24,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.43557067923020243
1420,28131.0,44,-89.136496,30.809010999999998,0,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.9072131976196959
1336,22117.0,44,-89.996174,30.835918,26,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.069911410502155
1477,28039.0,44,-88.592895,30.870535999999998,1,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,1.4530374027591142
1324,28147.0,44,-90.12138900000001,31.151621999999996,0,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.3754714696083319
1474,28041.0,44,-88.626139,31.193014,1,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,1.4749796399310722
1295,28113.0,44,-90.436396,31.216057,10,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.5838165469581393
1353,28091.0,44,-89.82969399999999,31.244446999999997,7,97,ClusterState,cluster44,30.784344917525768,-90.04337381443297,0.5072997037188517
1437,28111.0,45,-88.991988,31.262821000000002,1,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.7960501818616667
1391,28073.0,45,-89.438738,31.264156,4,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.7156581872814323
1408,28035.0,45,-89.287875,31.309039000000002,21,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.6679846781698474
1293,28085.0,45,-90.456276,31.550890999999996,14,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,1.1851945742243009
1326,28077.0,45,-90.109256,31.555383000000003,0,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.867760761159662
1355,28065.0,45,-89.814551,31.574917,1,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.6131283325374738
1376,28031.0,45,-89.54871800000001,31.637590999999997,1,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.39126711988900365
1470,28153.0,45,-88.65932099999999,31.650101,0,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.7622639393169293
1418,28067.0,45,-89.16512,31.668673,5,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.3567221795887788
1300,28029.0,45,-90.3792,31.889652,1,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,1.0334101951629262
1352,28127.0,45,-89.853775,31.916008,0,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.5078655623741956
1419,28061.0,45,-89.144535,31.966737,2,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.20485495822545446
1383,28129.0,45,-89.506985,31.971849,6,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.15774843156856347
1460,28023.0,45,-88.730627,32.062753,8,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.6249331707160681
1330,28121.0,45,-90.033002,32.279373,6,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.748761107075122
1312,28049.0,45,-90.255669,32.303868,15,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.9645053328640197
1466,28075.0,45,-88.691796,32.400679,43,128,ClusterState,cluster45,31.974197734374997,-89.34925405468749,0.7836691671889151
1380,28123.0,46,-89.529197,32.401463,6,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.6209780117673327
1422,28101.0,46,-89.128073,32.412040000000005,1,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.812929699333868
1328,28089.0,46,-90.098347,32.510711,12,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.640449877187951
1385,28079.0,46,-89.504736,32.725455,3,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.33139047776600544
1424,28099.0,46,-89.117671,32.754204,14,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.6212779077062311
1468,28069.0,46,-88.677908,32.759966999999996,6,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,1.0381047476041625
1299,28163.0,46,-90.380241,32.82849,2,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.714207862526654
1373,28007.0,46,-89.58685200000001,33.066234,4,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.11935712160176092
1428,28159.0,46,-89.042843,33.084925,0,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.649892665513574
1331,28051.0,46,-90.0284,33.090289,19,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.3522416132410155
1484,28103.0,46,-88.54983,33.13112,2,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,1.1448969031258411
1414,28019.0,46,-89.236281,33.342151,2,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.5650331404904891
1454,28105.0,46,-88.828709,33.449231,4,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.9682159615566727
1345,28015.0,46,-89.918375,33.458389000000004,4,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.5115483322215336
1366,28097.0,46,-89.682988,33.496574,1,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.4946474570610665
1316,28083.0,46,-90.209073,33.513076,18,98,ClusterState,cluster46,33.00194636734694,-89.68741652040816,0.7303279975984784
1500,28087.0,47,-88.392697,33.515351,3,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,1.4643221220522014
1415,28155.0,47,-89.22617199999999,33.582221000000004,1,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,1.040862653933071
1465,28025.0,47,-88.69246,33.624590000000005,3,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,1.1940628532098976
1357,28043.0,47,-89.802799,33.768122,2,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,0.9549653568906878
1491,28095.0,47,-88.498114,33.925912,21,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,1.1033797972084114
1405,28013.0,47,-89.306905,33.929772,4,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,0.6867104723738662
1446,28017.0,47,-88.931815,33.932227000000005,10,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,0.8056008961911382
1317,28135.0,47,-90.197125,33.983144,1,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,1.0481874320358777
1364,28161.0,47,-89.693557,34.080595,0,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,0.629271851745113
1435,28115.0,47,-89.011424,34.252502,2,156,ClusterState,cluster47,34.61440048717948,-89.36033820512822,0.5027043241937029
