fips,cluster
13257,38
13259,57
13261,57
13263,57
13265,74
13267,74
13269,57
13271,74
13273,57
13275,57
13277,74
13279,74
13281,38
13283,74
13285,57
13287,74
13289,74
13291,38
13293,57
13295,38
13297,38
13299,74
13301,74
13303,74
13305,74
13307,57
13309,74
13311,38
13313,38
13315,74
13317,74
13319,74
13321,57
15001,25
15003,65
15007,28
15009,25
16001,12
16003,12
16005,18
16011,18
16013,18
16017,59
16019,18
16025,18
16027,12
16029,18
16031,18
16037,18
16039,12
16043,18
16045,12
16047,18
16049,59
16051,18
16053,18
16055,59
16057,59
16059,18
16063,18
16065,18
16067,18
16069,59
16073,12
16075,12
16077,18
16081,18
16083,18
16085,12
16087,12
17001,1
17003,30
17005,1
17007,17
17009,1
17011,69
17013,1
17015,17
17017,1
17019,69
17021,1
17023,69
17025,30
17027,1
17029,69
17031,69
17033,69
17035,69
17037,17
17039,69
17041,69
17043,69
17049,69
17051,1
17053,69
17055,30
17057,1
17059,30
17061,1
17063,69
17065,30
17067,1
17069,30
17071,1
17073,1
17075,69
17077,30
17079,69
17081,30
17083,1
17085,72
17087,30
17089,69
17091,69
17093,69
17095,1
17097,17
17099,69
17101,69
17103,17
17105,69
17107,1
17109,1
17111,17
17113,69
17115,69
17117,1
17119,1
17121,30
17123,69
17125,1
17127,30
17129,1
17131,72
17133,1
17135,1
17137,1
17139,69
17141,17
17143,1
17145,30
17147,69
17149,1
17153,30
17157,1
17159,69
17161,72
17163,1
17165,30
17167,1
17169,1
17173,69
17175,1
17177,17
17179,1
17181,30
17183,69
17185,30
17187,1
17189,1
17191,30
17193,30
17195,17
17197,69
17199,30
17201,17
17203,69
18001,29
18003,29
18005,71
18007,69
18009,29
18011,69
18013,69
18015,69
18017,69
18019,71
18021,69
18023,69
18025,71
18027,69
18029,71
18031,71
18033,29
18035,29
18037,30
18039,29
18041,71
18043,71
18045,69
18047,71
18049,69
18051,30
18053,29
18055,69
18057,69
18059,69
18061,71
18063,69
18065,29
18067,69
18069,29
18071,71
18073,69
18075,29
18077,71
18079,71
18081,69
18083,69
18085,29
18087,29
18089,69
18091,69
18093,69
18095,69
18097,69
18099,69
18101,69
18103,69
18105,69
18107,69
18109,69
18111,69
18113,29
18115,71
18117,71
18119,69
18121,69
18123,30
18125,30
18127,69
18129,30
18131,69
18133,69
18135,29
18137,71
18139,71
18141,69
18143,71
18145,71
18147,30
18149,69
18151,29
18153,69
18155,71
18157,69
18159,69
18161,71
18163,30
18165,69
18167,69
18169,29
18171,69
18173,30
18175,71
18177,29
18179,29
18181,69
18183,29
19001,26
19005,72
19007,72
19009,26
19011,72
19013,72
19015,72
19017,72
19019,72
19021,10
19023,72
19025,10
19027,10
19029,26
19031,72
19033,72
19035,10
19037,72
19039,26
19041,10
19043,72
19045,72
19047,10
19049,72
19051,72
19055,72
19057,1
19059,10
19061,72
19065,72
19067,72
19069,72
19073,72
19075,72
19077,26
19079,72
19081,72
19083,72
19085,10
19087,72
19089,72
19091,72
19095,72
19097,72
19099,72
19101,72
19103,72
19105,72
19107,72
19109,72
19111,1
19113,72
19115,72
19119,10
19121,26
19123,72
19125,72
19127,72
19129,26
19131,72
19133,10
19135,72
19137,26
19139,72
19141,10
19143,10
19145,26
19149,10
19151,10
19153,72
19155,26
19157,72
19161,10
19163,72
19165,10
19167,10
19169,72
19171,72
19173,26
19175,26
19177,72
19179,72
19181,72
19183,72
19185,26
19187,72
19189,72
19191,72
19193,10
19195,72
19197,72
20005,26
20007,35
20009,35
20011,34
20013,26
20015,35
20017,35
20019,35
20021,34
20023,11
20025,2
20027,35
20029,35
20031,35
20035,35
20037,34
20041,35
20043,26
20045,26
20047,35
20049,35
20051,11
20053,35
20055,2
20057,2
20059,26
20061,35
20063,11
20067,2
20069,2
20073,35
20075,2
20077,35
20079,35
20081,2
20085,26
20087,26
20089,11
20091,26
20093,2
20097,35
20099,34
20103,26
20107,34
20111,35
20113,35
20115,35
20119,2
20121,26
20123,35
20125,34
20127,35
20129,2
20131,26
20133,34
20137,11
20139,26
20141,11
20143,35
20147,11
20149,35
20151,35
20155,35
20157,35
20159,35
20161,35
20163,11
20169,35
20171,2
20173,35
20175,2
20177,26
20179,11
20181,11
20183,11
20185,35
20187,2
20189,2
20191,35
20197,35
20201,35
20205,34
20207,35
20209,26
21001,71
21003,30
21005,71
21007,30
21009,71
21011,71
21015,71
21017,71
21019,62
21021,71
21023,71
21025,71
21027,71
21029,71
21031,30
21033,30
21035,30
21037,71
21039,30
21041,71
21043,71
21045,71
21047,30
21049,71
21051,71
21053,71
21055,30
21057,71
21059,30
21061,71
21067,71
21069,71
21071,62
21073,71
21075,30
21077,71
21079,71
21081,71
21083,30
21085,71
21087,71
21089,71
21091,30
21093,71
21097,71
21099,71
21101,30
21103,71
21105,30
21107,30
21109,71
21111,71
21113,71
21115,62
21117,71
21119,62
21121,71
21123,71
21125,71
21127,62
21131,62
21133,62
21135,71
21137,71
21139,30
21141,30
21143,30
21145,30
21147,71
21149,30
21151,71
21155,71
21157,30
21159,62
21161,71
21163,71
21165,71
21167,71
21169,71
21171,71
21173,71
21175,71
21177,30
21179,71
21181,71
21183,30
21185,71
21187,71
21189,71
21191,71
21193,62
21195,62
21197,71
21199,71
21203,71
21205,71
21207,71
21209,71
21211,71
21213,30
21215,71
21217,71
21219,30
21221,30
21223,71
21225,30
21227,30
21229,71
21231,71
21233,30
21235,71
21239,71
22001,46
22003,46
22005,46
22007,46
22009,46
22011,47
22013,49
22015,49
22017,49
22019,47
22021,46
22023,47
22025,46
22027,49
22029,46
22031,49
22033,46
22035,46
22037,46
22039,46
22041,46
22043,46
22045,46
22047,46
22049,49
22051,46
22053,46
22055,46
22057,46
22059,46
22061,49
22063,46
22065,46
22067,46
22069,49
22071,46
22073,46
22075,46
22077,46
22079,46
22081,49
22083,46
22085,49
22087,46
22089,46
22091,46
22093,46
22095,46
22097,46
22099,46
22101,46
22103,46
22105,46
22107,46
22109,46
22111,49
22113,46
22115,49
22117,46
22119,49
22121,46
22123,46
22125,46
22127,49
23001,67
23003,67
23005,67
23007,67
23009,67
23011,67
23013,67
23015,67
23017,67
23019,67
23021,67
23023,67
23025,67
23027,67
23029,67
23031,19
24001,9
24003,9
24005,9
24009,9
24011,56
24013,9
24015,56
24017,9
24019,56
24021,9
24023,9
24025,56
24027,9
24029,56
24031,9
24033,9
24035,56
24037,9
24039,21
24041,56
24043,9
24045,56
24047,56
24510,9
25001,19
25003,54
25005,19
25007,19
25009,19
25011,19
25013,19
25015,19
25017,19
25019,19
25021,19
25023,19
25025,19
25027,19
26001,63
26005,63
26007,63
26009,63
26011,63
26013,17
26015,63
26017,63
26019,63
26021,69
26023,29
26025,29
26027,29
26029,63
26031,63
26033,63
26035,63
26037,63
26039,63
26041,17
26043,17
26045,63
26047,63
26049,63
26051,63
26053,17
26055,63
26057,63
26059,29
26061,17
26063,63
26065,63
26067,63
26069,63
26073,63
26075,29
26077,29
26079,63
26081,63
26085,63
26087,63
26089,63
26091,29
26093,29
26095,63
26097,63
26099,29
26101,63
26103,17
26105,63
26107,63
26109,17
26111,63
26113,63
26115,29
26117,63
26119,63
26121,63
26123,63
26125,29
26127,63
26129,63
26133,63
26135,63
26137,63
26139,63
26141,63
26143,63
26145,63
26147,29
26149,29
26151,63
26153,63
26155,63
26157,63
26159,29
26161,29
26163,29
26165,63
27001,14
27003,14
27005,40
27007,40
27009,14
27011,40
27013,14
27015,14
27017,14
27019,14
27021,40
27023,40
27025,14
27027,40
27029,40
27033,10
27035,14
27037,14
27039,14
27041,40
27043,14
27045,72
27047,14
27049,14
27051,40
27053,14
27055,72
27059,14
27061,14
27063,10
27065,14
27067,40
27069,40
27071,40
27073,40
27079,14
27081,10
27083,10
27085,14
27087,40
27089,40
27091,10
27093,14
27095,14
27097,14
27099,14
27101,10
27103,14
27105,10
27107,40
27109,14
27111,40
27113,40
27115,14
27117,10
27119,40
27121,40
27123,14
27125,40
27127,10
27129,14
27131,14
27133,10
27135,40
27137,14
27139,14
27141,14
27143,14
27145,14
27147,14
27151,40
27153,40
27155,40
27157,14
27159,40
27161,14
27163,14
27165,14
27167,40
27169,14
27171,14
27173,10
28001,46
28003,8
28005,46
28007,8
28009,8
28011,39
28013,8
28015,8
28017,8
28019,8
28021,46
28023,8
28025,8
28027,39
28029,46
28031,46
28033,39
28035,46
28037,46
28039,46
28041,46
28043,8
28045,46
28047,46
28049,46
28051,8
28053,46
28057,8
28059,46
28061,46
28063,46
28065,46
28067,46
28069,8
28071,8
28073,46
28075,8
28077,46
28079,8
28081,8
28083,39
28085,46
28087,8
28089,46
28091,46
28093,8
28095,8
28097,8
28099,8
28101,8
28103,8
28105,8
28107,39
28109,46
28111,46
28113,46
28115,8
28117,8
28119,39
28121,46
28123,46
28125,46
28127,46
28129,46
28131,46
28133,39
28135,39
28137,39
28139,8
28141,8
28143,39
28145,8
28147,46
28149,46
28151,39
28153,8
28155,8
28157,46
28159,8
28161,8
28163,46
29001,72
29003,26
29005,26
29007,1
29009,34
29013,34
29015,34
29017,30
29019,1
29021,26
29023,39
29025,26
29027,1
29029,34
29031,30
29033,26
29035,39
29037,26
29039,34
29041,26
29043,34
29045,1
29047,26
29049,26
29051,1
29053,1
29055,1
29059,34
29061,26
29063,26
29069,39
29071,1
29073,1
29075,26
29077,34
29081,26
29083,34
29087,26
29089,1
29091,39
29093,1
29095,26
29097,34
29099,1
29101,26
29107,26
29109,34
29111,1
29113,1
29115,26
29117,26
29119,34
29121,1
29123,1
29125,1
29127,1
29131,1
29133,30
29135,1
29139,1
29141,1
29143,30
29145,34
29147,26
29149,39
29151,1
29155,30
29157,1
29159,26
29161,1
29163,1
29165,26
29167,34
29169,1
29173,1
29175,1
29177,26
29179,1
29181,39
29183,1
29185,34
29186,1
29187,1
29189,1
29195,26
29199,72
29201,30
29205,1
29207,30
29209,34
29211,26
29213,34
29217,34
29219,1
29221,1
29225,34
29227,26
29229,34
29510,1
30001,18
30003,32
30007,48
30009,32
30013,48
30023,48
30029,59
30031,48
30035,48
30037,32
30041,48
30043,48
30047,59
30049,48
30051,48
30053,59
30057,48
30059,48
30063,59
30065,32
30067,48
30073,48
30081,59
30083,52
30085,52
30093,48
30095,32
30101,48
30107,48
30111,32
31001,11
31003,10
31011,11
31013,3
31019,11
31021,10
31023,10
31025,26
31027,10
31031,7
31033,3
31035,11
31037,10
31039,10
31041,11
31043,10
31047,11
31051,10
31053,10
31055,10
31059,11
31061,11
31063,11
31065,11
31067,26
31073,11
31077,11
31079,11
31081,11
31087,11
31089,7
31093,11
31095,35
31097,26
31099,11
31101,11
31105,3
31107,10
31109,26
31111,11
31117,11
31119,10
31121,11
31123,3
31125,11
31127,26
31131,26
31137,11
31139,10
31141,10
31143,11
31145,11
31151,26
31153,26
31155,10
31157,3
31159,10
31163,11
31167,10
31171,11
31173,10
31175,11
31177,10
31179,10
31181,11
31185,11
32001,55
32003,15
32005,55
32007,12
32013,12
32015,12
32019,55
32021,55
32023,15
32031,55
32033,15
32510,55
33001,19
33003,19
33005,19
33007,67
33009,19
33011,19
33013,19
33015,19
33017,19
33019,19
34001,56
34003,56
34005,56
34007,56
34009,56
34011,56
34013,56
34015,56
34017,56
34019,56
34021,56
34023,56
34025,56
34027,56
34029,56
34031,56
34033,56
34035,56
34037,56
34039,56
34041,56
35001,0
35003,5
35005,0
35006,0
35007,53
35009,37
35011,0
35013,0
35015,0
35017,5
35019,0
35021,53
35025,37
35027,0
35028,53
35029,0
35031,5
35035,0
35037,53
35039,53
35041,37
35043,0
35045,70
35047,53
35049,53
35051,0
35053,0
35055,53
35057,0
35059,53
35061,0
36001,54
36003,16
36007,16
36009,16
36011,16
36013,16
36015,16
36017,16
36019,54
36021,54
36023,16
36025,54
36027,54
36029,16
36031,54
36033,54
36035,54
36037,16
36039,54
36041,54
36043,54
36045,54
36049,54
36051,16
36053,16
36055,16
36057,54
36059,56
36063,16
36065,54
36067,16
36069,16
36071,56
36073,16
36075,16
36077,54
36079,56
36083,54
36087,56
36089,54
36091,54
36093,54
36095,54
36097,16
36099,16
36101,16
36103,56
36105,56
36107,16
36109,16
36111,54
36113,54
36115,54
36117,16
36119,56
36121,16
36123,16
37001,68
37003,62
37005,62
37007,68
37009,62
37013,21
37015,21
37017,68
37019,68
37021,62
37023,62
37025,68
37027,62
37029,21
37031,21
37033,68
37035,62
37037,68
37039,38
37041,21
37043,38
37045,62
37047,68
37049,21
37051,68
37053,21
37055,21
37057,68
37059,68
37061,68
37063,68
37065,21
37067,68
37069,21
37071,68
37073,21
37075,38
37077,21
37079,21
37081,68
37083,21
37085,68
37087,62
37089,62
37091,21
37093,68
37095,21
37097,68
37099,38
37101,68
37103,21
37105,68
37107,21
37109,62
37111,62
37113,38
37115,62
37117,21
37119,68
37121,62
37123,68
37125,68
37127,21
37129,68
37131,21
37133,21
37135,68
37137,21
37139,21
37141,68
37143,21
37145,68
37147,21
37149,62
37151,68
37153,68
37155,68
37157,68
37159,68
37161,62
37163,68
37165,68
37167,68
37169,62
37171,62
37173,38
37175,62
37177,21
37179,68
37181,21
37183,68
37185,21
37187,21
37189,62
37191,21
37193,62
37195,21
37197,62
37199,62
38003,40
38011,52
38013,52
38015,43
38017,40
38023,52
38025,52
38027,43
38029,43
38031,43
38035,40
38037,43
38049,43
38051,43
38053,52
38055,43
38057,43
38059,43
38061,52
38063,43
38065,43
38067,40
38069,43
38071,43
38073,40
38075,43
38077,40
38079,43
38081,40
38085,43
38087,52
38089,52
38093,43
38099,40
38101,43
38103,43
38105,52
39001,71
39003,29
39005,24
39007,24
39009,24
39011,29
39013,24
39015,71
39017,71
39019,24
39021,29
39023,29
39025,71
39027,71
39029,24
39031,24
39033,29
39035,24
39037,29
39039,29
39041,29
39043,29
39045,24
39047,29
39049,29
39051,29
39053,24
39055,24
39057,29
39059,24
39061,71
39063,29
39065,29
39067,24
39069,29
39071,71
39073,24
39075,24
39077,29
39079,24
39081,24
39083,24
39085,24
39087,62
39089,24
39091,29
39093,24
39095,29
39097,29
39099,24
39101,29
39103,24
39105,24
39107,29
39109,29
39111,24
39113,29
39115,24
39117,29
39119,24
39121,24
39123,29
39125,29
39127,24
39129,29
39131,71
39133,24
39135,29
39137,29
39139,24
39141,24
39143,29
39145,71
39147,29
39149,29
39151,24
39153,24
39155,24
39157,24
39159,29
39161,29
39163,24
39165,71
39167,24
39169,24
39171,29
39173,29
39175,29
40001,34
40003,35
40005,4
40007,2
40009,4
40011,4
40013,4
40015,4
40017,4
40019,4
40021,34
40023,49
40025,2
40027,4
40031,4
40033,4
40035,34
40037,4
40039,4
40041,34
40043,4
40047,4
40049,4
40051,4
40053,35
40055,4
40059,2
40061,34
40065,4
40067,4
40069,4
40071,35
40073,4
40075,4
40077,34
40079,34
40081,4
40083,4
40085,4
40087,4
40089,49
40091,34
40093,4
40095,4
40097,34
40099,4
40101,34
40103,4
40105,34
40107,4
40109,4
40111,4
40113,34
40115,34
40117,4
40119,4
40121,4
40123,4
40125,4
40127,49
40131,34
40133,4
40135,34
40137,4
40139,2
40141,4
40143,34
40145,34
40147,34
40151,35
40153,2
41001,50
41003,51
41005,51
41007,51
41009,51
41011,58
41013,6
41015,58
41017,6
41019,58
41023,50
41025,50
41027,6
41029,58
41031,6
41033,58
41035,58
41039,51
41041,51
41043,51
41045,12
41047,51
41049,50
41051,51
41053,51
41055,6
41057,51
41059,50
41061,50
41063,50
41065,6
41067,51
41071,51
42001,9
42003,24
42005,24
42007,24
42009,9
42011,56
42013,16
42015,16
42017,56
42019,24
42021,9
42023,16
42025,56
42027,16
42029,56
42031,24
42033,16
42035,16
42037,16
42039,24
42041,16
42043,16
42045,56
42047,16
42049,24
42051,24
42053,16
42055,9
42057,9
42059,24
42061,16
42063,24
42065,16
42067,16
42069,56
42071,56
42073,24
42075,56
42077,56
42079,56
42081,16
42083,16
42085,24
42087,16
42089,56
42091,56
42093,16
42095,56
42097,16
42099,16
42101,56
42103,56
42105,16
42107,56
42109,16
42111,9
42113,16
42115,16
42117,16
42119,16
42121,24
42123,16
42125,24
42127,56
42129,24
42131,16
42133,56
44001,19
44003,19
44005,19
44007,19
44009,19
45001,74
45003,74
45005,74
45007,74
45009,74
45011,74
45013,74
45015,68
45017,68
45019,68
45021,62
45023,68
45025,68
45027,68
45029,74
45031,68
45033,68
45035,68
45037,74
45039,68
45041,68
45043,68
45045,62
45047,74
45049,74
45051,68
45053,74
45055,68
45057,68
45059,74
45061,68
45063,68
45065,74
45067,68
45069,68
45071,68
45073,38
45075,68
45077,38
45079,68
45081,74
45083,62
45085,68
45087,68
45089,68
45091,68
46003,7
46005,7
46009,10
46011,10
46013,7
46017,7
46023,7
46025,7
46027,10
46029,40
46031,43
46035,7
46037,40
46039,10
46043,7
46047,3
46049,7
46051,40
46057,10
46059,7
46065,7
46067,10
46069,7
46073,7
46079,10
46081,3
46083,10
46085,7
46087,10
46089,7
46091,40
46093,3
46097,10
46099,10
46101,10
46102,3
46103,3
46109,40
46111,7
46115,7
46117,7
46119,7
46121,7
46125,10
46127,10
46129,7
46135,10
46137,7
47001,38
47003,38
47005,30
47007,38
47009,38
47011,38
47013,38
47015,38
47017,30
47019,62
47021,30
47023,30
47025,38
47027,38
47029,62
47031,38
47033,30
47035,38
47037,30
47039,30
47041,38
47043,30
47045,30
47047,39
47049,38
47051,38
47053,30
47055,8
47057,38
47059,62
47061,38
47063,62
47065,38
47069,8
47071,8
47073,62
47075,30
47077,30
47079,30
47081,30
47083,30
47085,30
47087,38
47089,38
47091,62
47093,38
47095,30
47097,30
47099,8
47101,30
47103,38
47105,38
47107,38
47109,8
47111,38
47113,30
47115,38
47117,30
47119,30
47121,38
47123,38
47125,30
47127,38
47129,38
47131,30
47133,38
47135,30
47139,38
47141,38
47143,38
47145,38
47147,30
47149,38
47151,38
47153,38
47155,38
47157,39
47159,38
47161,30
47163,62
47165,30
47167,39
47169,38
47171,62
47173,38
47175,38
47177,38
47179,62
47181,8
47183,30
47185,38
47187,30
47189,30
48001,47
48003,37
48005,47
48007,42
48011,2
48013,42
48015,47
48017,37
48019,42
48021,42
48025,42
48027,64
48029,42
48031,42
48035,64
48037,49
48039,47
48041,47
48043,37
48045,37
48047,42
48049,64
48051,47
48053,64
48055,42
48057,42
48059,64
48061,42
48063,49
48065,2
48067,49
48069,37
48071,47
48073,49
48075,37
48077,4
48079,37
48081,37
48083,64
48085,64
48087,2
48089,47
48091,42
48093,64
48095,64
48097,4
48099,64
48101,37
48103,37
48107,37
48111,2
48113,64
48115,37
48117,37
48119,49
48121,64
48123,42
48125,37
48127,42
48129,2
48131,42
48133,64
48135,37
48139,64
48141,0
48143,64
48145,64
48147,4
48149,47
48153,37
48157,47
48159,49
48161,47
48163,42
48165,37
48167,47
48169,37
48171,42
48173,37
48175,42
48177,42
48179,2
48181,4
48183,49
48185,47
48187,42
48189,37
48193,64
48195,2
48199,47
48201,47
48203,49
48205,2
48209,42
48211,2
48213,49
48215,42
48217,64
48219,37
48221,64
48223,49
48225,47
48227,37
48231,49
48233,2
48237,64
48239,42
48241,47
48245,47
48247,42
48249,42
48251,64
48253,64
48255,42
48257,64
48259,42
48265,42
48273,42
48275,37
48277,49
48279,37
48281,64
48283,42
48285,42
48287,47
48289,47
48291,47
48293,64
48295,2
48297,42
48299,64
48303,37
48305,37
48307,64
48309,64
48313,47
48315,49
48317,37
48319,64
48321,47
48323,42
48325,42
48329,37
48331,64
48335,37
48337,4
48339,47
48341,2
48343,49
48345,37
48347,49
48349,64
48351,47
48353,37
48355,42
48357,2
48359,2
48361,47
48363,64
48365,49
48367,64
48369,37
48371,37
48373,47
48375,2
48379,49
48381,2
48387,49
48391,42
48393,2
48395,47
48397,64
48399,64
48401,49
48403,49
48405,49
48407,47
48409,42
48415,37
48419,49
48421,2
48423,49
48427,42
48429,64
48437,37
48439,64
48441,64
48445,37
48449,49
48451,37
48453,64
48455,47
48457,47
48459,49
48463,42
48465,42
48467,49
48469,42
48471,47
48473,47
48477,47
48479,42
48481,47
48483,2
48485,4
48487,4
48489,42
48491,64
48493,42
48495,37
48497,64
48499,49
48501,37
48503,64
48505,42
48507,42
49003,60
49005,60
49007,60
49011,60
49013,60
49015,60
49017,15
49019,70
49021,15
49023,60
49025,15
49027,60
49029,60
49035,60
49037,70
49039,60
49041,60
49043,60
49045,60
49047,60
49049,60
49051,60
49053,15
49057,60
50001,54
50003,54
50005,54
50007,54
50009,67
50011,54
50013,54
50015,54
50017,54
50019,54
50021,54
50023,54
50025,19
50027,54
51001,21
51003,9
51005,62
51007,21
51009,9
51011,9
51013,9
51015,9
51019,9
51023,62
51025,21
51027,62
51029,9
51031,9
51033,9
51035,62
51036,21
51037,21
51041,21
51043,9
51045,62
51047,9
51049,9
51053,21
51057,21
51059,9
51061,9
51063,62
51065,9
51067,62
51069,9
51071,62
51073,21
51075,9
51077,62
51079,9
51081,21
51083,21
51085,21
51087,21
51089,62
51091,9
51093,21
51095,21
51097,21
51099,9
51101,21
51103,21
51105,62
51107,9
51109,9
51111,21
51113,9
51115,21
51117,21
51119,21
51121,62
51125,9
51127,21
51131,21
51133,21
51135,21
51137,9
51139,9
51141,62
51143,68
51145,21
51147,21
51149,21
51153,9
51155,62
51157,9
51159,21
51161,62
51163,9
51165,9
51167,62
51169,62
51171,9
51173,62
51175,21
51177,9
51179,9
51181,21
51183,21
51185,62
51187,9
51191,62
51193,9
51195,62
51197,62
51199,21
51510,9
51520,62
51530,9
51540,9
51550,21
51570,21
51590,68
51595,21
51600,9
51610,9
51620,21
51630,9
51640,62
51650,21
51660,9
51670,21
51678,9
51680,9
51683,9
51685,9
51700,21
51710,21
51720,62
51730,21
51735,21
51740,21
51750,62
51760,21
51770,62
51775,62
51790,9
51800,21
51810,21
51820,9
51830,21
51840,9
53001,41
53003,59
53005,41
53007,41
53009,22
53011,51
53013,50
53015,51
53017,41
53019,41
53021,41
53025,41
53027,22
53029,22
53031,22
53033,22
53035,22
53037,41
53039,6
53041,22
53043,41
53045,22
53047,41
53049,51
53051,59
53053,22
53055,22
53057,22
53059,6
53061,22
53063,59
53065,41
53067,22
53069,51
53071,50
53073,22
53075,59
53077,41
54001,24
54003,9
54005,62
54007,24
54009,24
54011,62
54013,24
54015,24
54019,62
54021,24
54023,9
54025,62
54027,9
54029,24
54031,9
54033,24
54035,24
54037,9
54039,62
54041,24
54043,62
54045,62
54047,62
54049,24
54051,24
54053,24
54055,62
54057,9
54059,62
54061,24
54063,62
54065,9
54067,62
54069,24
54071,9
54073,24
54075,9
54077,24
54079,62
54081,62
54083,24
54085,24
54087,24
54089,62
54091,24
54093,9
54095,24
54097,24
54099,62
54103,24
54105,24
54107,24
54109,62
55001,17
55003,14
55005,14
55007,14
55009,17
55011,14
55015,17
55017,14
55019,17
55021,17
55023,72
55025,17
55027,17
55029,17
55031,14
55033,14
55035,14
55037,17
55039,17
55041,17
55043,72
