,fips,cluster,long,lat,deaths,clusterDeaths,state,county
1308,55025.0,55,-89.393883,43.074343,21,71,ClusterState,cluster54
1209,55103.0,55,-90.39055,43.350327,1,71,ClusterState,cluster54
1372,55027.0,55,-88.712346,43.434231,1,71,ClusterState,cluster54
1261,55111.0,55,-89.869597,43.446515000000005,3,71,ClusterState,cluster54
1309,55021.0,55,-89.367399,43.461490000000005,1,71,ClusterState,cluster54
1304,55077.0,55,-89.41107,43.813741,1,71,ClusterState,cluster54
1238,55057.0,55,-90.10035400000001,43.842134,1,71,ClusterState,cluster54
1344,55047.0,55,-89.01308900000001,43.844076,0,71,ClusterState,cluster54
1187,55081.0,55,-90.640636,43.942291,0,71,ClusterState,cluster54
1271,55001.0,55,-89.782239,43.944401,1,71,ClusterState,cluster54
1326,55137.0,55,-89.22596,44.10115,0,71,ClusterState,cluster54
1355,55135.0,55,-88.937106,44.432371,1,71,ClusterState,cluster54
1250,55141.0,55,-89.963901,44.478782,0,71,ClusterState,cluster54
1292,55097.0,55,-89.526902,44.498175,0,71,ClusterState,cluster54
1198,55019.0,55,-90.547599,44.784643,1,71,ClusterState,cluster54
1376,55115.0,55,-88.68623000000001,44.787648,0,71,ClusterState,cluster54
1274,55073.0,55,-89.71094599999999,44.908503,1,71,ClusterState,cluster54
1297,55085.0,55,-89.490882,45.708051,0,71,ClusterState,cluster54
1208,55099.0,55,-90.398474,45.724747,0,71,ClusterState,cluster54
1296,55125.0,55,-89.49941700000001,45.984593,0,71,ClusterState,cluster54
1229,55051.0,55,-90.196635,46.353147,1,71,ClusterState,cluster54
1248,26053.0,55,-89.978538,46.435975,1,71,ClusterState,cluster54
1507,12033.0,56,-87.274788,30.485314000000002,10,60,ClusterState,cluster55
1563,12091.0,56,-86.567105,30.542828999999998,3,60,ClusterState,cluster55
1469,1003.0,56,-87.762381,30.548923,3,60,ClusterState,cluster55
1525,12113.0,56,-87.03695400000001,30.549592999999998,6,60,ClusterState,cluster55
1599,12131.0,56,-86.190665,30.583728999999998,0,60,ClusterState,cluster55
1434,1097.0,56,-88.170637,30.683993,38,60,ClusterState,cluster55
1386,28039.0,57,-88.592895,30.870535999999998,1,62,ClusterState,cluster56
1506,1053.0,57,-87.282053,31.088737,1,62,ClusterState,cluster56
1383,28041.0,57,-88.626139,31.193014,0,62,ClusterState,cluster56
1575,1039.0,57,-86.410955,31.282449,0,62,ClusterState,cluster56
1433,1129.0,57,-88.18611999999999,31.410368,1,62,ClusterState,cluster56
1529,1035.0,57,-86.996483,31.418674,0,62,ClusterState,cluster56
1498,1099.0,57,-87.36089399999999,31.505611,1,62,ClusterState,cluster56
1460,1025.0,57,-87.815673,31.685685,1,62,ClusterState,cluster56
1587,1041.0,57,-86.29708000000001,31.743487,0,62,ClusterState,cluster56
1555,1013.0,57,-86.65355,31.773539000000003,0,62,ClusterState,cluster56
1495,1131.0,57,-87.38040699999999,31.999753000000002,0,62,ClusterState,cluster56
1420,1023.0,57,-88.26416400000001,32.016562,0,62,ClusterState,cluster56
1557,1085.0,57,-86.618688,32.162415,1,62,ClusterState,cluster56
1461,1091.0,57,-87.800648,32.340478999999995,3,62,ClusterState,cluster56
1591,1101.0,57,-86.243797,32.346175,3,62,ClusterState,cluster56
1526,1047.0,57,-87.03495500000001,32.408815000000004,2,62,ClusterState,cluster56
1569,1001.0,57,-86.494165,32.500389,2,62,ClusterState,cluster56
1594,1051.0,57,-86.225647,32.559652,1,62,ClusterState,cluster56
1427,1119.0,57,-88.232646,32.57442,1,62,ClusterState,cluster56
1497,1105.0,57,-87.369219,32.581066,0,62,ClusterState,cluster56
1477,1065.0,57,-87.62608399999999,32.775804,0,62,ClusterState,cluster56
1449,1063.0,57,-87.92399999999999,32.830505,0,62,ClusterState,cluster56
1552,1021.0,57,-86.68740600000001,32.877547,1,62,ClusterState,cluster56
1603,1037.0,57,-86.155035,32.975932,1,62,ClusterState,cluster56
1517,1007.0,57,-87.127659,33.030921,0,62,ClusterState,cluster56
1392,28103.0,57,-88.54983,33.13112,0,62,ClusterState,cluster56
1486,1125.0,57,-87.520229,33.214154,0,62,ClusterState,cluster56
1550,1117.0,57,-86.737978,33.290719,7,62,ClusterState,cluster56
1443,1107.0,57,-88.06647199999999,33.292972999999996,1,62,ClusterState,cluster56
1602,1121.0,57,-86.169238,33.372083,2,62,ClusterState,cluster56
1408,28087.0,57,-88.392697,33.515351,1,62,ClusterState,cluster56
1543,1073.0,57,-86.814688,33.518601000000004,31,62,ClusterState,cluster56
1581,1115.0,58,-86.369107,33.660628,0,70,ClusterState,cluster57
1468,1057.0,58,-87.77035500000001,33.726422,0,70,ClusterState,cluster57
1438,1075.0,58,-88.109649,33.762769,0,70,ClusterState,cluster57
1510,1127.0,58,-87.253922,33.834858000000004,0,70,ClusterState,cluster57
1399,28095.0,58,-88.498114,33.925912,9,70,ClusterState,cluster57
1560,1009.0,58,-86.591491,33.955242999999996,0,70,ClusterState,cluster57
1452,1093.0,58,-87.8743,34.111796999999996,5,70,ClusterState,cluster57
1542,1043.0,58,-86.831859,34.162362,0,70,ClusterState,cluster57
1491,1133.0,58,-87.415693,34.163824,0,70,ClusterState,cluster57
1405,28057.0,58,-88.40269,34.292221000000005,1,70,ClusterState,cluster57
1588,1095.0,58,-86.293279,34.311974,4,70,ClusterState,cluster57
1464,1059.0,58,-87.793594,34.460481,0,70,ClusterState,cluster57
1532,1103.0,58,-86.93078100000001,34.514252,0,70,ClusterState,cluster57
1508,1079.0,58,-87.272414,34.543683,0,70,ClusterState,cluster57
1391,28117.0,58,-88.552652,34.631502000000005,0,70,ClusterState,cluster57
1475,1033.0,58,-87.685151,34.723385,1,70,ClusterState,cluster57
1428,28141.0,58,-88.22836600000001,34.723482000000004,0,70,ClusterState,cluster57
1558,1089.0,58,-86.613232,34.746392,4,70,ClusterState,cluster57
1531,1083.0,58,-86.93897199999999,34.815612,0,70,ClusterState,cluster57
1478,1077.0,58,-87.60875899999999,34.866178999999995,3,70,ClusterState,cluster57
1398,28003.0,58,-88.531068,34.908784999999995,0,70,ClusterState,cluster57
1561,47103.0,58,-86.574658,35.107495,0,70,ClusterState,cluster57
1393,47109.0,58,-88.542589,35.177181,0,70,ClusterState,cluster57
1527,47055.0,58,-87.031071,35.191241,0,70,ClusterState,cluster57
1429,47071.0,58,-88.226837,35.199678000000006,0,70,ClusterState,cluster57
1607,47051.0,58,-86.11623900000001,35.206924,1,70,ClusterState,cluster57
1499,47099.0,58,-87.355853,35.2351,0,70,ClusterState,cluster57
1465,47181.0,58,-87.789817,35.257711,0,70,ClusterState,cluster57
1583,47127.0,58,-86.341444,35.297553,0,70,ClusterState,cluster57
1384,47023.0,58,-88.622571,35.436863,0,70,ClusterState,cluster57
1606,47031.0,58,-86.124954,35.454014,0,70,ClusterState,cluster57
1548,47117.0,58,-86.772777,35.488656,1,70,ClusterState,cluster57
1570,47003.0,58,-86.464741,35.512409999999996,2,70,ClusterState,cluster57
1484,47101.0,58,-87.52374499999999,35.533806,0,70,ClusterState,cluster57
1437,47039.0,58,-88.126566,35.610752000000005,0,70,ClusterState,cluster57
1524,47119.0,58,-87.04566700000001,35.623000000000005,1,70,ClusterState,cluster57
1406,47077.0,58,-88.402036,35.648436,0,70,ClusterState,cluster57
1453,47135.0,58,-87.858652,35.652569,0,70,ClusterState,cluster57
1492,47081.0,58,-87.403679,35.852522,0,70,ClusterState,cluster57
1571,47149.0,58,-86.44798,35.892016,7,70,ClusterState,cluster57
1538,47187.0,58,-86.85552,35.920355,7,70,ClusterState,cluster57
1402,47017.0,58,-88.464475,36.018048,1,70,ClusterState,cluster57
1440,47005.0,58,-88.09002,36.071513,1,70,ClusterState,cluster57
1467,47085.0,58,-87.774505,36.072233000000004,0,70,ClusterState,cluster57
1502,47043.0,58,-87.345598,36.106096,0,70,ClusterState,cluster57
1549,47037.0,58,-86.74545,36.140596,22,70,ClusterState,cluster57
1578,47189.0,59,-86.404093,36.201285999999996,1,50,ClusterState,cluster58
1523,47021.0,59,-87.063974,36.269635,0,50,ClusterState,cluster58
1473,47083.0,59,-87.70333000000001,36.304687,0,50,ClusterState,cluster58
1416,47079.0,59,-88.293739,36.319164,0,50,ClusterState,cluster58
1601,47169.0,59,-86.170445,36.393982,1,50,ClusterState,cluster58
1565,47165.0,59,-86.53693100000001,36.398559000000006,32,50,ClusterState,cluster58
1541,47147.0,59,-86.832296,36.484933000000005,0,50,ClusterState,cluster58
1463,47161.0,59,-87.798679,36.493717,0,50,ClusterState,cluster58
1500,47125.0,59,-87.352951,36.551703,2,50,ClusterState,cluster58
1415,21035.0,59,-88.305814,36.620185,1,50,ClusterState,cluster58
1562,21213.0,59,-86.572109,36.733284999999995,2,50,ClusterState,cluster58
1598,21003.0,59,-86.208056,36.747908,0,50,ClusterState,cluster58
1488,21047.0,59,-87.478173,36.810955,3,50,ClusterState,cluster58
1514,21219.0,59,-87.171454,36.81176,0,50,ClusterState,cluster58
1456,21221.0,59,-87.836202,36.847046999999996,0,50,ClusterState,cluster58
1536,21141.0,59,-86.865922,36.85949,0,50,ClusterState,cluster58
1413,21157.0,59,-88.339329,36.898302,0,50,ClusterState,cluster58
1572,21227.0,59,-86.434563,36.970396,0,50,ClusterState,cluster58
1381,21145.0,59,-88.648273,37.048079,2,50,ClusterState,cluster58
1442,21143.0,59,-88.079778,37.060704,3,50,ClusterState,cluster58
1451,21033.0,59,-87.87921999999999,37.127446,0,50,ClusterState,cluster58
1410,21139.0,59,-88.350899,37.135813,0,50,ClusterState,cluster58
1590,21061.0,59,-86.255277,37.196775,0,50,ClusterState,cluster58
1554,21031.0,59,-86.680574,37.218921,3,50,ClusterState,cluster58
1516,21177.0,60,-87.14704,37.23809,3,52,ClusterState,cluster59
1485,21107.0,60,-87.523154,37.305865999999995,18,52,ClusterState,cluster59
1439,21055.0,60,-88.095078,37.332496,1,52,ClusterState,cluster59
1537,21183.0,60,-86.864293,37.465058,0,52,ClusterState,cluster59
1585,21085.0,60,-86.306723,37.46909,1,52,ClusterState,cluster59
1417,17069.0,60,-88.290573,37.478453,0,52,ClusterState,cluster59
1474,21233.0,60,-87.687044,37.499711,0,52,ClusterState,cluster59
1513,21149.0,60,-87.21931500000001,37.513232,0,52,ClusterState,cluster59
1447,21225.0,60,-87.926958,37.653315,0,52,ClusterState,cluster59
1521,21059.0,60,-87.094971,37.747732,6,52,ClusterState,cluster59
1397,17165.0,60,-88.536395,37.754785999999996,0,52,ClusterState,cluster59
1423,17059.0,60,-88.238563,37.770001,0,52,ClusterState,cluster59
1576,21027.0,60,-86.410471,37.770382,0,52,ClusterState,cluster59
1481,21101.0,60,-87.56440500000001,37.818482,1,52,ClusterState,cluster59
1545,21091.0,60,-86.804762,37.868017,0,52,ClusterState,cluster59
1605,21163.0,60,-86.132811,37.934298,1,52,ClusterState,cluster59
1482,18163.0,60,-87.551819,37.996062,1,52,ClusterState,cluster59
1551,18123.0,60,-86.705205,38.009327,0,52,ClusterState,cluster59
1501,18173.0,60,-87.352574,38.012884,9,52,ClusterState,cluster59
1458,18129.0,60,-87.823041,38.013245,0,52,ClusterState,cluster59
1528,18147.0,60,-87.011149,38.015495,0,52,ClusterState,cluster59
1432,17193.0,60,-88.19224100000001,38.089959,0,52,ClusterState,cluster59
1390,17065.0,60,-88.55774699999999,38.092156,0,52,ClusterState,cluster59
1483,18051.0,60,-87.546685,38.30918,0,52,ClusterState,cluster59
1573,18025.0,60,-86.42344399999999,38.313435,0,52,ClusterState,cluster59
1533,18037.0,60,-86.91403199999999,38.357067,0,52,ClusterState,cluster59
1404,17191.0,60,-88.422496,38.406869,0,52,ClusterState,cluster59
1511,18125.0,60,-87.233923,38.424833,0,52,ClusterState,cluster59
1466,17185.0,60,-87.789625,38.431283,0,52,ClusterState,cluster59
1567,18117.0,60,-86.49698199999999,38.562156,4,52,ClusterState,cluster59
1539,18101.0,60,-86.848113,38.678357,0,52,ClusterState,cluster59
1520,18027.0,60,-87.098076,38.696963000000004,7,52,ClusterState,cluster59
1489,18083.0,61,-87.45768000000001,38.698623,0,77,ClusterState,cluster60
1400,17025.0,61,-88.490134,38.716132,0,77,ClusterState,cluster60
1470,17101.0,61,-87.748328,38.718291,0,77,ClusterState,cluster60
1441,17159.0,61,-88.08831500000001,38.725943,0,77,ClusterState,cluster60
1568,18093.0,61,-86.49571800000001,38.846385999999995,9,77,ClusterState,cluster60
1435,17079.0,61,-88.159885,39.003765,2,77,ClusterState,cluster60
1471,17033.0,61,-87.748024,39.00569,0,77,ClusterState,cluster60
1530,18055.0,61,-86.992172,39.052316,4,77,ClusterState,cluster60
1388,17049.0,61,-88.576033,39.094722999999995,1,77,ClusterState,cluster60
1493,18153.0,61,-87.39098800000001,39.103093,0,77,ClusterState,cluster60
1564,18105.0,61,-86.537697,39.162879,6,77,ClusterState,cluster60
1597,18013.0,61,-86.20969000000001,39.236241,1,77,ClusterState,cluster60
1418,17035.0,61,-88.28088699999999,39.275965,0,77,ClusterState,cluster60
1546,18119.0,61,-86.79982199999999,39.315596,1,77,ClusterState,cluster60
1462,17023.0,61,-87.800246,39.351007,0,77,ClusterState,cluster60
1494,18167.0,61,-87.387985,39.460817,5,77,ClusterState,cluster60
1518,18021.0,61,-87.124217,39.469066,1,77,ClusterState,cluster60
1422,17029.0,61,-88.258277,39.487297,0,77,ClusterState,cluster60
1579,18109.0,61,-86.39931800000001,39.512251,4,77,ClusterState,cluster60
1608,18081.0,61,-86.113609,39.553276000000004,43,77,ClusterState,cluster60
1385,17139.0,62,-88.614419,39.631979,0,53,ClusterState,cluster61
1540,18133.0,62,-86.835611,39.646107,4,53,ClusterState,cluster61
1512,18121.0,62,-87.227997,39.758327,0,53,ClusterState,cluster61
1490,18165.0,62,-87.44023100000001,39.763164,0,53,ClusterState,cluster61
1419,17041.0,62,-88.279794,39.766826,0,53,ClusterState,cluster61
1574,18063.0,62,-86.41505500000001,39.772784,25,53,ClusterState,cluster61
1387,17147.0,62,-88.581585,40.007008,0,53,ClusterState,cluster61
1580,18011.0,62,-86.398737,40.013009000000004,19,53,ClusterState,cluster61
1534,18107.0,62,-86.90006,40.035109999999996,0,53,ClusterState,cluster61
1426,17019.0,62,-88.233083,40.128073,5,53,ClusterState,cluster61
1476,17183.0,63,-87.65480600000001,40.149683,0,54,ClusterState,cluster62
1509,18045.0,63,-87.271946,40.152089000000004,2,54,ClusterState,cluster62
1566,18023.0,63,-86.51230699999999,40.298201,1,54,ClusterState,cluster62
1504,18171.0,63,-87.326289,40.312186,1,54,ClusterState,cluster62
1535,18157.0,63,-86.886971,40.41788,2,54,ClusterState,cluster62
1604,18067.0,63,-86.132959,40.470704,4,54,ClusterState,cluster62
1430,17053.0,63,-88.217453,40.527421999999994,1,54,ClusterState,cluster62
1505,18007.0,63,-87.291433,40.575066,0,54,ClusterState,cluster62
1559,18015.0,63,-86.600098,40.578983,1,54,ClusterState,cluster62
1584,18017.0,63,-86.33959200000001,40.747104,1,54,ClusterState,cluster62
1544,18181.0,63,-86.81030600000001,40.755697999999995,0,54,ClusterState,cluster62
1457,17075.0,63,-87.834391,40.763597,0,54,ClusterState,cluster62
1389,17105.0,63,-88.573187,40.907044,1,54,ClusterState,cluster62
1496,18111.0,63,-87.380385,40.994087,5,54,ClusterState,cluster62
1553,18131.0,63,-86.685266,41.050592,0,54,ClusterState,cluster62
1595,18049.0,63,-86.220078,41.059389,0,54,ClusterState,cluster62
1515,18073.0,63,-87.149436,41.075783,1,54,ClusterState,cluster62
1454,17091.0,63,-87.85086700000001,41.148582,22,54,ClusterState,cluster62
1556,18149.0,63,-86.631962,41.282896,1,54,ClusterState,cluster62
1412,17063.0,63,-88.347437,41.345273999999996,0,54,ClusterState,cluster62
1589,18099.0,63,-86.27308199999999,41.347248,1,54,ClusterState,cluster62
1519,18127.0,63,-87.105308,41.513678999999996,5,54,ClusterState,cluster62
1547,18091.0,63,-86.790977,41.631837,5,54,ClusterState,cluster62
1409,17093.0,64,-88.37906600000001,41.663724,5,54,ClusterState,cluster63
1592,18141.0,64,-86.228686,41.6754,10,54,ClusterState,cluster63
1414,17089.0,64,-88.331264,41.918110999999996,39,54,ClusterState,cluster63
1577,26021.0,65,-86.407539,41.987514000000004,11,50,ClusterState,cluster64
1411,17111.0,65,-88.34988,42.271471999999996,26,50,ClusterState,cluster64
1450,55059.0,65,-87.922956,42.572633,6,50,ClusterState,cluster64
1395,55127.0,65,-88.54066800000001,42.664074,7,50,ClusterState,cluster64
1448,55101.0,66,-87.926109,42.734943,10,73,ClusterState,cluster65
1425,55133.0,66,-88.236902,43.034419,14,73,ClusterState,cluster65
1596,26121.0,66,-86.215441,43.244172999999996,12,73,ClusterState,cluster65
1446,55089.0,66,-87.94989100000001,43.32038,9,73,ClusterState,cluster65
1431,55131.0,66,-88.21516700000001,43.347344,4,73,ClusterState,cluster65
1586,26127.0,66,-86.304176,43.632703,1,73,ClusterState,cluster65
1459,55117.0,66,-87.820251,43.733216999999996,2,73,ClusterState,cluster65
1401,55039.0,66,-88.486885,43.76493,3,73,ClusterState,cluster65
1582,26105.0,66,-86.347842,43.974937,0,73,ClusterState,cluster65
1396,55139.0,66,-88.540068,44.100643,1,73,ClusterState,cluster65
1472,55071.0,66,-87.723854,44.104426000000004,0,73,ClusterState,cluster65
1421,55015.0,66,-88.258764,44.149211,0,73,ClusterState,cluster65
1600,26101.0,66,-86.188019,44.303916,0,73,ClusterState,cluster65
1407,55087.0,66,-88.400738,44.309508,2,73,ClusterState,cluster65
1444,55009.0,66,-88.03184300000001,44.497198,2,73,ClusterState,cluster65
1479,55061.0,66,-87.58979000000001,44.527541,1,73,ClusterState,cluster65
1436,55083.0,66,-88.147837,44.8979,0,73,ClusterState,cluster65
1503,55029.0,66,-87.345365,44.904102,1,73,ClusterState,cluster65
1382,55078.0,66,-88.641293,44.913795,0,73,ClusterState,cluster65
1455,55075.0,66,-87.846106,45.221014000000004,1,73,ClusterState,cluster65
1480,26109.0,66,-87.582124,45.341048,0,73,ClusterState,cluster65
1522,26041.0,66,-87.066378,45.802381,2,73,ClusterState,cluster65
1445,26043.0,66,-88.01380999999999,45.833651,2,73,ClusterState,cluster65
1424,55037.0,66,-88.237785,45.852429,0,73,ClusterState,cluster65
1593,26153.0,66,-86.22764699999999,46.004789,0,73,ClusterState,cluster65
1487,26103.0,66,-87.494598,46.486961,6,73,ClusterState,cluster65
1403,26013.0,66,-88.45425999999999,46.765021000000004,0,73,ClusterState,cluster65
1394,26061.0,66,-88.54160999999999,47.12765,0,73,ClusterState,cluster65
1775,12037.0,67,-84.822838,29.786787,0,50,ClusterState,cluster66
1709,12045.0,67,-85.259478,29.988578999999998,0,50,ClusterState,cluster66
1656,12005.0,67,-85.660217,30.206925,2,50,ClusterState,cluster66
1763,12077.0,67,-84.905169,30.399795,0,50,ClusterState,cluster66
1730,12013.0,67,-85.122189,30.463143,0,50,ClusterState,cluster66
1807,12039.0,67,-84.581397,30.59828,0,50,ClusterState,cluster66
1664,12133.0,67,-85.625419,30.650717999999998,0,50,ClusterState,cluster66
1712,12063.0,67,-85.21611899999999,30.800240000000002,0,50,ClusterState,cluster66
1647,12059.0,67,-85.758558,30.847684,0,50,ClusterState,cluster66
1811,13087.0,67,-84.57036,30.888345,1,50,ClusterState,cluster66
1767,13253.0,67,-84.868027,30.972496000000003,2,50,ClusterState,cluster66
1645,1061.0,67,-85.788849,31.09426,0,50,ClusterState,cluster66
1784,13201.0,67,-84.73719799999999,31.159722,0,50,ClusterState,cluster66
1690,1069.0,67,-85.391221,31.20455,3,50,ClusterState,cluster66
1759,13099.0,67,-84.916722,31.331726,15,50,ClusterState,cluster66
1628,1031.0,67,-85.904715,31.354433,1,50,ClusterState,cluster66
1660,1045.0,67,-85.641269,31.383346000000003,0,50,ClusterState,cluster66
1707,1067.0,67,-85.268828,31.478593,0,50,ClusterState,cluster66
1791,13037.0,67,-84.66844499999999,31.527411999999998,3,50,ClusterState,cluster66
1746,13061.0,67,-85.013368,31.633549,2,50,ClusterState,cluster66
1782,13243.0,67,-84.758026,31.760403000000004,18,50,ClusterState,cluster66
1622,1109.0,67,-85.948647,31.787277000000003,0,50,ClusterState,cluster66
1703,1005.0,67,-85.310038,31.844036,0,50,ClusterState,cluster66
1735,13239.0,67,-85.077727,31.859377000000002,1,50,ClusterState,cluster66
1814,13307.0,67,-84.56065699999999,32.049343,0,50,ClusterState,cluster66
1781,13259.0,67,-84.76451899999999,32.069334999999995,0,50,ClusterState,cluster66
1655,1011.0,67,-85.701192,32.116327000000005,0,50,ClusterState,cluster66
1764,13053.0,67,-84.899254,32.344231,0,50,ClusterState,cluster66
1737,1113.0,67,-85.062843,32.421972,0,50,ClusterState,cluster66
1653,1087.0,67,-85.715007,32.425739,2,50,ClusterState,cluster66
1754,13215.0,68,-84.930634,32.492289,4,59,ClusterState,cluster67
1696,1081.0,68,-85.345833,32.588091999999996,20,59,ClusterState,cluster67
1765,13145.0,68,-84.895034,32.699933,2,59,ClusterState,cluster67
1806,13263.0,68,-84.582116,32.703124,1,59,ClusterState,cluster67
1632,1123.0,68,-85.864503,32.85306,16,59,ClusterState,cluster67
1708,1017.0,68,-85.266474,32.860439,16,59,ClusterState,cluster67
1789,13199.0,69,-84.67284599999999,33.008863,0,53,ClusterState,cluster68
1743,13285.0,69,-85.031746,33.036737,4,53,ClusterState,cluster68
1686,1111.0,69,-85.427266,33.257607,4,53,ClusterState,cluster68
1637,1027.0,69,-85.820227,33.272412,1,53,ClusterState,cluster68
1732,13149.0,69,-85.1134,33.309334,1,53,ClusterState,cluster68
1785,13077.0,69,-84.736399,33.379117,4,53,ClusterState,cluster68
1739,13045.0,69,-85.044673,33.622192999999996,11,53,ClusterState,cluster68
1674,1029.0,69,-85.494315,33.62977,1,53,ClusterState,cluster68
1786,13097.0,69,-84.73464399999999,33.724923,8,53,ClusterState,cluster68
1638,1015.0,69,-85.81944200000001,33.72546,3,53,ClusterState,cluster68
1718,13143.0,69,-85.18547,33.76192,1,53,ClusterState,cluster68
1776,13223.0,69,-84.816609,33.905688,7,53,ClusterState,cluster68
1723,13233.0,69,-85.176771,34.010878000000005,0,53,ClusterState,cluster68
1616,1055.0,69,-86.02539300000001,34.013692999999996,8,53,ClusterState,cluster68
1661,1019.0,70,-85.629194,34.179333,0,50,ClusterState,cluster69
1773,13015.0,70,-84.829122,34.208434999999994,27,50,ClusterState,cluster69
1719,13115.0,70,-85.183164,34.255796000000004,8,50,ClusterState,cluster69
1639,1049.0,70,-85.817208,34.45511,2,50,ClusterState,cluster69
1698,13055.0,70,-85.344167,34.495509000000006,1,50,ClusterState,cluster69
1762,13129.0,70,-84.908795,34.498326,10,50,ClusterState,cluster69
1624,1071.0,70,-85.938698,34.731984000000004,2,50,ClusterState,cluster69
1780,13213.0,71,-84.792066,34.782329,0,50,ClusterState,cluster70
1749,13313.0,71,-84.965686,34.792742,4,50,ClusterState,cluster70
1704,13295.0,71,-85.293376,34.83654,0,50,ClusterState,cluster70
1673,13083.0,71,-85.497004,34.882709000000006,1,50,ClusterState,cluster70
1724,13047.0,71,-85.17282,34.927795,0,50,ClusterState,cluster70
1713,47065.0,71,-85.205177,35.093485,14,50,ClusterState,cluster70
1666,47115.0,71,-85.604158,35.109364,1,50,ClusterState,cluster70
1812,47139.0,71,-84.565986,35.125651,0,50,ClusterState,cluster70
1769,47011.0,71,-84.859341,35.166015,1,50,ClusterState,cluster70
1652,47061.0,71,-85.720235,35.341946,1,50,ClusterState,cluster70
1689,47153.0,71,-85.392052,35.354219,0,50,ClusterState,cluster70
1802,47107.0,71,-84.59855300000001,35.425632,0,50,ClusterState,cluster70
1777,47121.0,71,-84.81561500000001,35.503802,0,50,ClusterState,cluster70
1750,47143.0,71,-84.955218,35.556242,0,50,ClusterState,cluster70
1715,47007.0,71,-85.195883,35.612132,0,50,ClusterState,cluster70
1643,47177.0,71,-85.79264599999999,35.695537,0,50,ClusterState,cluster70
1684,47175.0,71,-85.45447,35.723509,0,50,ClusterState,cluster70
1612,47015.0,71,-86.06262,35.80032,0,50,ClusterState,cluster70
1676,47185.0,71,-85.487471,35.939892,0,50,ClusterState,cluster70
1745,47035.0,71,-85.02010899999999,35.954565,0,50,ClusterState,cluster70
1634,47041.0,71,-85.838617,35.966234,0,50,ClusterState,cluster70
1803,47129.0,71,-84.59038100000001,36.098632,0,50,ClusterState,cluster70
1672,47141.0,71,-85.503295,36.163405,4,50,ClusterState,cluster70
1621,47159.0,71,-85.968484,36.241092,1,50,ClusterState,cluster70
1662,47087.0,71,-85.628303,36.329916,0,50,ClusterState,cluster70
1702,47133.0,71,-85.32285300000001,36.348292,0,50,ClusterState,cluster70
1752,47049.0,71,-84.93663000000001,36.365518,0,50,ClusterState,cluster70
1617,47111.0,71,-86.02206600000001,36.535537,11,50,ClusterState,cluster70
1668,47027.0,71,-85.560947,36.553965000000005,0,50,ClusterState,cluster70
1650,21171.0,71,-85.72992099999999,36.708328,0,50,ClusterState,cluster70
1728,21053.0,71,-85.135223,36.713992,0,50,ClusterState,cluster70
1692,21057.0,71,-85.38907900000001,36.778888,0,50,ClusterState,cluster70
1771,21231.0,71,-84.844614,36.837888,0,50,ClusterState,cluster70
1625,21009.0,71,-85.931813,36.996774,0,50,ClusterState,cluster70
1738,21207.0,71,-85.05932,37.029336,2,50,ClusterState,cluster70
1797,21199.0,71,-84.614645,37.092819,2,50,ClusterState,cluster70
1706,21001.0,71,-85.279096,37.107756,5,50,ClusterState,cluster70
1670,21087.0,71,-85.538944,37.265597,0,50,ClusterState,cluster70
1630,21099.0,71,-85.885789,37.278157,0,50,ClusterState,cluster70
1755,21045.0,71,-84.92416800000001,37.303319,0,50,ClusterState,cluster70
1699,21217.0,71,-85.343425,37.350402,0,50,ClusterState,cluster70
1790,21137.0,71,-84.669872,37.473121,1,50,ClusterState,cluster70
1651,21123.0,71,-85.72340799999999,37.544796000000005,0,50,ClusterState,cluster70
1705,21155.0,71,-85.287195,37.569587,0,50,ClusterState,cluster70
1779,21021.0,71,-84.799493,37.635777000000004,0,50,ClusterState,cluster70
1808,21079.0,71,-84.57555699999999,37.649333,0,50,ClusterState,cluster70
1717,21229.0,71,-85.190875,37.738655,0,50,ClusterState,cluster70
1626,21093.0,71,-85.917039,37.746047,0,50,ClusterState,cluster70
1770,21167.0,71,-84.849691,37.785009,0,50,ClusterState,cluster70
1682,21179.0,71,-85.460371,37.818018,0,50,ClusterState,cluster70
1804,21113.0,71,-84.587046,37.884454999999996,0,50,ClusterState,cluster70
1657,21029.0,71,-85.655385,38.022943,2,50,ClusterState,cluster70
1756,21005.0,72,-84.923071,38.028088000000004,1,53,ClusterState,cluster71
1787,21239.0,72,-84.727271,38.050067999999996,0,53,ClusterState,cluster71
1695,21215.0,72,-85.350915,38.059721,0,53,ClusterState,cluster71
1768,21073.0,72,-84.867592,38.196045,0,53,ClusterState,cluster71
1710,21211.0,72,-85.230241,38.213513,2,53,ClusterState,cluster71
1810,21209.0,72,-84.570575,38.231691,0,53,ClusterState,cluster71
1609,18061.0,72,-86.097474,38.233745,4,53,ClusterState,cluster71
1633,18043.0,72,-85.855645,38.321514,9,53,ClusterState,cluster71
1649,18019.0,72,-85.732035,38.371546,11,53,ClusterState,cluster71
1683,21185.0,72,-85.459538,38.372848,0,53,ClusterState,cluster71
1721,21103.0,72,-85.17949499999999,38.431903999999996,0,53,ClusterState,cluster71
1610,18175.0,72,-86.08667700000001,38.572886,0,53,ClusterState,cluster71
1701,21223.0,72,-85.332526,38.620698,0,53,ClusterState,cluster71
1727,21041.0,72,-85.139328,38.668554,0,53,ClusterState,cluster71
1801,21081.0,72,-84.602069,38.688103999999996,3,53,ClusterState,cluster71
